medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_postcode,pickup_neighborhood,pickup_hour,dropoff_postcode,dropoff_neighborhood,dropoff_hour
B65FA1744EEB0CA74CBFCEF42534F998,9C05EA894FF67FAF656CE3604CCD9FBF,VTS,1,,2013-01-13 09:35:00,2013-01-13 09:43:00,1,480,1.59,-74.015518,40.714958,-74.001404,40.724369,10282,Battery Park City,09,10012,SoHo,
CBAF3A3C4793545517B836FB9466B278,94CA501AFEE1168F331BB4A543622429,VTS,1,,2013-01-13 09:38:00,2013-01-13 09:43:00,1,300,1.08,-73.991661,40.747643,-73.99939,40.755558,10001,Chelsea,09,10001,Hell's Kitchen,
C02DD89B2A74ABBDA82609C90B910AC4,C7021D88313E46A0FD56C230A1EE5BDA,VTS,1,,2013-01-13 09:41:00,2013-01-13 09:46:00,1,300,2.05,-73.98822,40.725643,-73.966042,40.754215,10003,East Village,09,10022,Tudor City,
B6A314380DFBBE115B8D9A5034091800,B51EA07359563F4E7507CBEC78A353A4,VTS,1,,2013-01-13 11:15:00,2013-01-13 11:28:00,3,780,3.00,-73.988235,40.768784,-73.950233,40.775673,10019,Midtown West,11,10028,Yorkville,
4EC5D6B0CB68B8B875B175DB3BA0B78F,66AC66EC81245F6D4AE9D2820D49212D,VTS,1,,2013-01-13 11:18:00,2013-01-13 11:29:00,2,660,2.16,-73.994743,40.762665,-73.979591,40.744873,10036,Clinton,11,10016,Murray Hill,
33F7AD1C3439BE61B5602777BC8D41F4,D9EA6A81C396EB13D5051FAFE6FD8AD4,VTS,1,,2013-01-13 11:26:00,2013-01-13 11:31:00,1,300,.92,-73.979568,40.727528,-73.989914,40.734497,10009,Loisaida,11,10003,East Village,
71B02A6F769F39B75EF21D5D3E7EF4B0,D1877CAF2480EC0CB420412EF528485A,VTS,1,,2013-01-13 11:22:00,2013-01-13 11:29:00,6,420,1.80,-73.978928,40.740585,-73.989876,40.72319,10016,Kips Bay,11,10002,NoHo,
D7D905C58B59346320E8E881A08945C0,B4D8DEFD9B0E43F51D52F910B63FCFB5,VTS,1,,2013-01-13 07:08:00,2013-01-13 07:18:00,1,600,2.41,-73.996399,40.737808,-73.971024,40.756016,10011,Flatiron,07,10022,Diamond District,
0832BDD7A3BE2ECA14DC518FCA8B7E5D,95A9240067854E22891487BC66154168,VTS,1,,2013-01-13 07:09:00,2013-01-13 07:17:00,1,480,2.12,-73.952995,40.767918,-73.980431,40.767448,10021,Upper East Side,07,10019,San Juan Hill,
F1C9999513AF3506F13F6FB7AF823720,2D8B2120FDFD9CE42A451660C2C5B5C3,VTS,1,,2013-01-13 07:02:00,2013-01-13 07:17:00,2,900,5.60,-73.99894,40.727905,-73.929619,40.75407,10012,Washington Square Village,07,11101,Astoria,
438F5C932A8ECEEA67F39982DA760F67,0AB6067DB05EFD6A51ACD72591586ECE,VTS,1,,2013-01-13 07:10:00,2013-01-13 07:18:00,6,480,3.39,-73.974724,40.791313,-73.977303,40.759182,10024,Upper West Side,07,10019,Diamond District,
C5E51C3EC50905FC8864A5CEC0B54694,60DCD6F468D355C3E5FA3E30F4D5AA85,VTS,1,,2013-01-13 07:23:00,2013-01-13 07:29:00,5,360,1.55,-73.951958,40.790066,-73.950195,40.806408,10029,East Harlem,07,10027,Harlem,
C9148C6C5B5C6F11956199B9FF709624,D948F153A603100E3C888C1809EF5021,VTS,1,,2013-01-13 07:20:00,2013-01-13 07:30:00,6,600,2.63,-73.959312,40.763264,-73.986778,40.749737,10065,Upper East Side,07,10001,Koreatown,
27326B9D714EA6D0EFAA5AF77BFFFFFC,A1EDAB0FAE22B010FF11C1D8B73E9650,VTS,1,,2013-01-13 07:27:00,2013-01-13 07:29:00,5,120,.50,-73.989807,40.766144,-73.983047,40.767826,10019,San Juan Hill,07,10019,San Juan Hill,
0A3A4F67D5AAFC3581DAF2CD48622839,09D597DB5E0D16B9E9EBFBF98A7083CA,VTS,1,,2013-01-13 07:21:00,2013-01-13 07:30:00,5,540,2.14,-73.926994,40.743927,-73.89502,40.733707,11101,Sunnyside,07,11377,Elmhurst,
